9.349999999999999978e-02 0.000000000000000000e+00
9.450000000000000067e-02 0.000000000000000000e+00
9.550000000000000155e-02 0.000000000000000000e+00
9.650000000000000244e-02 0.000000000000000000e+00
9.750000000000000333e-02 0.000000000000000000e+00
9.850000000000000422e-02 0.000000000000000000e+00
9.950000000000000511e-02 0.000000000000000000e+00
1.005000000000000060e-01 9.999999999732834821e-01
1.015000000000000069e-01 9.999999999716798760e-01
1.024999999999999939e-01 9.999999999698920838e-01
1.034999999999999948e-01 9.999999999678904627e-01
1.044999999999999957e-01 9.999999999656374872e-01
1.054999999999999966e-01 9.999999999630871939e-01
1.064999999999999974e-01 9.999999999601818512e-01
1.074999999999999983e-01 9.999999999568486286e-01
1.084999999999999992e-01 9.999999999529942674e-01
1.095000000000000001e-01 9.999999999484934232e-01
1.105000000000000010e-01 9.999999999431791187e-01
1.115000000000000019e-01 9.999999999368249792e-01
1.125000000000000028e-01 9.999999999291239172e-01
1.135000000000000037e-01 9.999999999196228506e-01
1.145000000000000046e-01 9.999999999076187862e-01
1.155000000000000054e-01 9.999999998920323652e-01
1.165000000000000063e-01 9.999999998710717986e-01
1.175000000000000072e-01 9.999999998415088909e-01
1.184999999999999942e-01 9.999999997968667120e-01
1.194999999999999951e-01 9.999999997220800907e-01
1.204999999999999960e-01 9.999999995727715252e-01
1.214999999999999969e-01 9.999999991226022900e-01
1.224999999999999978e-01 7.449275170463889317e-01
1.234999999999999987e-01 9.437649268115949982e-10
1.244999999999999996e-01 4.860058073106888056e-10
1.255000000000000004e-01 3.348290021702550194e-10
1.265000000000000013e-01 2.599987090749669960e-10
1.275000000000000022e-01 2.157193231352275474e-10
1.285000000000000031e-01 1.867579928412705106e-10
1.295000000000000040e-01 1.665986581698009084e-10
1.305000000000000049e-01 1.519936208205048570e-10
1.315000000000000058e-01 1.411507796875704023e-10
1.325000000000000067e-01 1.330001625222682252e-10
1.335000000000000075e-01 1.268753124254373555e-10
1.345000000000000084e-01 1.223402266902053214e-10
1.355000000000000093e-01 1.191084205208992147e-10
1.365000000000000102e-01 1.169914712501889486e-10
1.375000000000000111e-01 1.158677215039017361e-10
1.385000000000000120e-01 1.156710004764396784e-10
1.395000000000000129e-01 1.163784591638491623e-10
1.405000000000000138e-01 1.180077534616546988e-10
1.414999999999999869e-01 1.206173024241060460e-10
1.424999999999999878e-01 1.243150923232158361e-10
1.434999999999999887e-01 1.292701570767418526e-10
1.444999999999999896e-01 1.357330560436764928e-10
1.454999999999999905e-01 1.440685963053579531e-10
1.464999999999999913e-01 1.548304083299495764e-10
1.474999999999999922e-01 1.688478517366078226e-10
1.484999999999999931e-01 1.874501879433411668e-10
1.494999999999999940e-01 2.128578461045336957e-10
1.504999999999999949e-01 2.490968632939369793e-10
1.514999999999999958e-01 3.040017424024390532e-10
1.524999999999999967e-01 3.967664902214283336e-10
1.534999999999999976e-01 5.831416905867903413e-10
